volcanoNumber;volcanoName;Eruption Number;Eruption Category;Area of Activity;VEI;VEI Modifier;edate;StartYear;Start Year Uncertainty;Start Month;Start Day Modifier;Start Day;Start Day Uncertainty;Evidence Method (dating);End Year;End Year Uncertainty;End Month;End Day Modifier;End Day;End Day Uncertainty;Latitude;Longitude
242050;Monowai;22197;Confirmed Eruption;;0;;2009-5-4;2009;;5;;4;3;Observations: Hydrophonic;2009;;12;;16;4;-25,887;-177,188
264030;Rinjani;16227;Confirmed Eruption;NE flank of Gunung Barujari;2;;2009-5-2;2009;;5;;2;;Observations: Reported;2010;;5;;23;;-8,42;116,47
263180;Slamet;15765;Confirmed Eruption;;1;;2009-4-21;2009;;4;;21;;Observations: Reported;2009;;6;?;22;;-7,242;109,208
353010;Fernandina;11677;Confirmed Eruption;SW flank (400 m);2;;2009-4-10;2009;;4;;10;;Observations: Reported;2009;;4;?;28;;-0,37;-91,55
261170;Kerinci;15533;Confirmed Eruption;;1;;2009-4-1;2009;;4;?;1;;Observations: Reported;2009;;6;?;19;;-1,697;101,264
284040;Miyakejima;18281;Confirmed Eruption;;1;;2009-4-1;2009;;4;;1;;Observations: Reported;2009;;4;;1;;34,094;139,526
262000;Krakatau;15633;Confirmed Eruption;Anak Krakatau;2;;2009-3-25;2009;;3;?;25;;Observations: Reported;2009;;9;?;16;15;-6,1009;105,4233
243040;Hunga Tonga-Hunga Ha'apai;14733;Confirmed Eruption;Hunga Ha'apai;2;;2009-3-17;2009;;3;?;17;;Observations: Reported;2009;;3;;22;1;-20,5532;-175,3841
313030;Redoubt;20391;Confirmed Eruption;South of 1990 dome;3;;2009-3-15;2009;;3;;15;;Observations: Reported;2009;;7;;1;30;60,485;-152,742
290380;Ebeko;18878;Confirmed Eruption;;1;;2009-2-11;2009;;2;;11;;Observations: Reported;2009;;7;?;13;;50,686;156,014
357120;Villarrica;12183;Confirmed Eruption;;1;;2009-1-29;2009;;1;;29;;Observations: Reported;2009;;3;?;24;;-39,42;-71,93
283110;Asamayama;17812;Confirmed Eruption;;2;;2009-1-21;2009;;1;;21;;Observations: Reported;2009;;5;;2;;36,406;138,523
263200;Dieng Volcanic Complex;15792;Confirmed Eruption;Sibanteng crater;1;;2009-1-15;2009;;1;;15;;Observations: Reported;2009;;1;;15;;-7,2;109,879
345040;Poas;11192;Confirmed Eruption;;1;;2009-1-12;2009;;1;;12;;Observations: Reported;2009;;3;?;21;;10,2;-84,233
311240;Cleveland;19826;Confirmed Eruption;;2;;2009-1-2;2009;;1;;2;;Observations: Reported;2009;;1;;21;;52,825;-169,944
261230;Dempo;15575;Confirmed Eruption;;1;?;2009-1-1;2009;;1;;1;;Observations: Reported;2009;;1;;1;;-4,016;103,121
300090;Koryaksky;19045;Confirmed Eruption;Upper NW flank (3000 m);2;;2008-12-23;2008;;12;?;23;;Observations: Reported;2009;;8;;27;;53,321;158,712
267020;Karangetang;16543;Confirmed Eruption;;2;;2008-11-29;2008;;11;?;29;;Observations: Reported;2010;;3;?;24;;2,781;125,407
344020;San Cristobal;10895;Confirmed Eruption;;1;;2008-11-21;2008;;11;;21;;Observations: Reported;2008;;11;;21;;12,702;-87,004
285070;Akan;18707;Confirmed Eruption;Me-Akan (Ponmachineshiri);1;;2008-11-18;2008;;11;;18;;Observations: Reported;2008;;11;;28;;43,384;144,013
243120;Tafu-Maka;14799;Confirmed Eruption;Maka;0;;2008-11-16;2008;;11;?;16;15;Observations: Reported;2008;;11;?;16;15;-15,37;-174,23
243130;West Mata;14800;Confirmed Eruption;Prometheus and Hades vents;0;;2008-11-16;2008;;11;<;16;15;Observations: Reported;2009;;5;>;16;15;-15,1;-173,75
221060;Alu-Dalafilla;13927;Confirmed Eruption;W and NW of Dalaffilla;3;?;2008-11-3;2008;;11;;3;;Observations: Reported;2008;;12;?;16;15;13,793;40,553
357120;Villarrica;12182;Confirmed Eruption;;1;;2008-10-26;2008;;10;;26;;Observations: Reported;;;;;;;-39,42;-71,93
351050;Huila, Nevado del;11314;Confirmed Eruption;Upper SW side of Pico Central;3;?;2008-10-26;2008;;10;?;26;;Observations: Reported;2012;;1;?;14;;2,93;-76,03
351080;Galeras;11380;Confirmed Eruption;;3;;2008-10-21;2008;;10;?;21;;Observations: Reported;2010;;1;?;2;;1,22;-77,37
300260;Klyuchevskoy;19484;Confirmed Eruption;;1;;2008-10-8;2008;;10;;8;;Observations: Reported;2009;;4;?;16;;56,056;160,642
256010;Tinakula;15210;Confirmed Eruption;;1;?;2008-9-19;2008;;9;?;19;;Observations: Reported;2008;;11;?;29;;-10,386;165,804
233020;Fournaise, Piton de la;14390;Confirmed Eruption;W wall of Dolomieu crater;1;;2008-9-12;2008;;9;;12;;Observations: Reported;2009;;2;;4;;-21,244;55,708
282090;Kirishimayama;17163;Confirmed Eruption;Shinmoe-dake crater and W flank;1;;2008-8-22;2008;;8;;22;;Observations: Reported;2008;;8;;22;;31,934;130,862
273030;Mayon;16818;Confirmed Eruption;;1;;2008-8-10;2008;;8;;10;;Observations: Reported;2008;;8;;10;;13,257;123,685
283110;Asamayama;17811;Confirmed Eruption;;1;;2008-8-10;2008;;8;;10;;Observations: Reported;2008;;8;;14;;36,406;138,523
311130;Kasatochi;19745;Confirmed Eruption;;4;;2008-8-7;2008;;8;;7;;Observations: Reported;2008;;8;?;9;;52,177;-175,508
344120;Concepcion;11077;Confirmed Eruption;;1;;2008-7-30;2008;;7;;30;;Observations: Reported;2008;;7;;30;;11,538;-85,622
290360;Chikurachki;18860;Confirmed Eruption;;2;;2008-7-29;2008;;7;;29;;Observations: Reported;2008;;8;?;8;;50,324;155,461
352010;Reventador;11449;Confirmed Eruption;;2;;2008-7-27;2008;;7;;27;;Observations: Reported;2025;;5;;2;;-0,077;-77,656
252070;Krummel-Garbuna-Welcker;15009;Confirmed Eruption;;2;;2008-7-13;2008;;7;;13;;Observations: Reported;2008;;10;;4;;-5,416;150,027
311290;Okmok;19852;Confirmed Eruption;NE caldera floor;4;?;2008-7-12;2008;;7;;12;;Observations: Reported;2008;;8;;19;;53,43;-168,13
300250;Bezymianny;19386;Confirmed Eruption;;3;?;2008-7-11;2008;;7;;11;;Observations: Reported;2008;;8;?;23;;55,972;160,595
344040;Telica;10943;Confirmed Eruption;;1;;2008-7-5;2008;;7;;5;4;Observations: Reported;2008;;7;;5;4;12,606;-86,84
241130;Rumble III;14676;Confirmed Eruption;;0;;2008-7-2;2008;1;7;;2;182;Observations: Reported;;;;;;;-35,745;178,478
344020;San Cristobal;10894;Confirmed Eruption;;1;;2008-6-22;2008;;6;;22;;Observations: Reported;2008;;8;;5;4;12,702;-87,004
263340;Raung;16166;Confirmed Eruption;;2;;2008-6-12;2008;;6;;12;;Observations: Reported;2008;;6;?;17;;-8,119;114,056
266030;Soputan;16439;Confirmed Eruption;;3;?;2008-6-6;2008;;6;;6;;Observations: Reported;2008;;11;?;2;;1,112;124,737
353060;Azul, Cerro;11720;Confirmed Eruption;Summit and SE flank;1;?;2008-5-29;2008;;5;;29;;Observations: Reported;2008;;6;;17;;-0,92;-91,408
257040;Ambrym;15297;Confirmed Eruption;Benbow and Marum;2;;2008-5-23;2008;;5;;23;;Observations: Reported;2018;;12;;17;;-16,25;168,12
260010;Barren Island;15387;Confirmed Eruption;;2;;2008-5-13;2008;;5;;13;;Observations: Reported;2010;;4;?;19;;12,278;93,858
284040;Miyakejima;18280;Confirmed Eruption;;1;;2008-5-8;2008;;5;;8;;Observations: Reported;2008;;5;;8;;34,094;139,526
358041;Chaiten;12271;Confirmed Eruption;;4;;2008-5-2;2008;;5;;2;;Observations: Reported;2011;;5;;31;3;-42,8349;-72,6514
344100;Masaya;11042;Confirmed Eruption;Santiago;1;;2008-4-29;2008;;4;;29;;Observations: Reported;2008;;12;?;17;;11,9844;-86,1688
264160;Egon;16278;Confirmed Eruption;;2;;2008-4-15;2008;;4;;15;;Observations: Reported;2008;;4;?;28;;-8,676;122,455
268030;Ibu;16582;Confirmed Eruption;;1;;2008-4-5;2008;;4;;5;;Observations: Reported;2025;;5;;2;;1,488;127,63
261170;Kerinci;15532;Confirmed Eruption;;1;;2008-3-24;2008;;3;;24;;Observations: Reported;;;;;;;-1,697;101,264
252070;Krummel-Garbuna-Welcker;15008;Confirmed Eruption;;1;;2008-3-11;2008;;3;;11;;Observations: Reported;2008;;3;;13;;-5,416;150,027
312070;Veniaminof;20178;Confirmed Eruption;Western intracaldera cone;1;;2008-2-22;2008;;2;;22;;Observations: Reported;2008;;3;;1;;56,17;-159,38
282110;Asosan;17351;Confirmed Eruption;Naka-dake;1;;2008-2-17;2008;;2;;17;;Observations: Reported;2008;;2;;17;;32,8849;131,085
242050;Monowai;14723;Confirmed Eruption;;0;;2008-2-8;2008;;2;?;8;;Observations: Hydrophonic;2008;;2;?;8;;-25,887;-177,188
345040;Poas;11191;Confirmed Eruption;;1;;2008-1-13;2008;;1;;13;;Observations: Reported;2008;;1;;13;;10,2;-84,233
284040;Miyakejima;18279;Confirmed Eruption;;1;;2008-1-7;2008;;1;;7;;Observations: Reported;2008;;1;;7;;34,094;139,526
351050;Huila, Nevado del;11313;Confirmed Eruption;;2;?;2008-1-2;2008;;1;;2;;Observations: Reported;2008;;4;?;16;15;2,93;-76,03
357110;Llaima;12077;Confirmed Eruption;Summit and upper east flank;3;;2008-1-1;2008;;1;;1;;Observations: Reported;2009;;6;;12;4;-38,692;-71,729
261160;Talang;15499;Confirmed Eruption;;2;;2007-11-27;2007;;11;;27;;Observations: Reported;2007;;12;?;16;15;-0,979;100,681
284200;Anatahan;18538;Confirmed Eruption;;2;;2007-11-27;2007;;11;;27;3;Observations: Reported;2008;;8;?;9;;16,35;145,67
344120;Concepcion;11076;Confirmed Eruption;;2;?;2007-11-24;2007;;11;;24;;Observations: Reported;2007;;12;;20;;11,538;-85,622
344020;San Cristobal;10893;Confirmed Eruption;;1;?;2007-11-8;2007;;11;<;8;;Observations: Reported;;;;;;;12,702;-87,004
344040;Telica;10942;Confirmed Eruption;;1;?;2007-10-28;2007;;10;;28;3;Observations: Reported;2008;;2;;18;;12,606;-86,84
262000;Krakatau;15626;Confirmed Eruption;Anak Krakatau;2;;2007-10-23;2007;;10;;23;;Observations: Reported;2008;;8;?;30;;-6,1009;105,4233
263280;Kelud;15958;Confirmed Eruption;;2;;2007-10-16;2007;;10;?;16;15;Observations: Reported;2008;;4;<;16;15;-7,935;112,314
351080;Galeras;11379;Confirmed Eruption;;3;?;2007-10-4;2007;;10;;4;;Observations: Reported;2008;;1;;17;;1,22;-77,37
221010;Tair, Jebel at;13923;Confirmed Eruption;;3;?;2007-9-30;2007;;9;;30;;Observations: Reported;2008;;6;?;16;15;15,55;41,83
241100;Ruapehu;14669;Confirmed Eruption;;1;;2007-9-25;2007;;9;;25;;Observations: Reported;2007;;9;;25;;-39,28;175,57
261170;Kerinci;15531;Confirmed Eruption;;1;;2007-9-9;2007;;9;;9;;Observations: Reported;2007;;9;;9;;-1,697;101,264
252080;Witori;15029;Confirmed Eruption;Pago;1;?;2007-8-28;2007;;8;;28;;Observations: Reported;2007;;8;;28;;-5,5745;150,5161
290360;Chikurachki;18859;Confirmed Eruption;;2;;2007-8-19;2007;;8;;19;;Observations: Reported;2007;;11;;1;7;50,324;155,461
312030;Pavlof;20153;Confirmed Eruption;;2;;2007-8-15;2007;;8;;15;;Observations: Reported;2007;;9;;13;;55,417;-161,894
221115;Manda Hararo;13943;Confirmed Eruption;;2;;2007-8-12;2007;;8;;12;;Observations: Reported;2007;;8;?;14;;12,17;40,82
263340;Raung;16165;Confirmed Eruption;;2;;2007-7-26;2007;;7;;26;;Observations: Reported;2007;;8;;26;;-8,119;114,056
268040;Gamkonora;16595;Confirmed Eruption;;2;;2007-7-8;2007;;7;;8;;Observations: Reported;2007;;7;?;16;;1,38;127,53
311240;Cleveland;19825;Confirmed Eruption;;2;?;2007-6-17;2007;;6;?;17;;Observations: Reported;2008;;8;?;12;;52,825;-169,944
266030;Soputan;16438;Confirmed Eruption;;3;;2007-6-16;2007;;6;?;16;15;Observations: Reported;2007;;11;?;9;;1,112;124,737
222120;Lengai, Ol Doinyo;13828;Confirmed Eruption;North Crater;3;;2007-6-16;2007;;6;;16;15;Observations: Reported;2010;;10;?;9;1;-2,764;35,914
357110;Llaima;12076;Confirmed Eruption;;2;;2007-5-26;2007;;5;;26;;Observations: Reported;2007;;8;?;8;;-38,692;-71,729
251070;Ritter Island;14977;Confirmed Eruption;;1;?;2007-5-19;2007;;5;;19;;Observations: Reported;2007;;5;?;21;;-5,519;148,115
300250;Bezymianny;19385;Confirmed Eruption;;3;?;2007-5-10;2007;;5;?;10;;Observations: Reported;2007;;12;?;24;;55,972;160,595
252120;Ulawun;15075;Confirmed Eruption;;2;;2007-5-1;2007;;5;;1;;Observations: Reported;2007;;5;;1;;-5,05;151,33
257050;Lopevi;15322;Confirmed Eruption;;2;;2007-4-21;2007;;4;;21;;Observations: Reported;2007;;5;?;14;;-16,507;168,346
255060;Kavachi;15180;Confirmed Eruption;;1;;2007-4-2;2007;;4;?;2;;Observations: Reported;2007;;4;>;6;;-8,991;157,979
261160;Talang;15498;Confirmed Eruption;Main crater;2;;2007-3-19;2007;;3;;19;;Observations: Reported;2007;;6;;22;3;-0,979;100,681
211060;Etna;13849;Confirmed Eruption;Bocca Nuova, SE Crater and flank vents;2;;2007-3-19;2007;;3;;19;;Observations: Reported;2009;;7;;4;;37,748;14,999
352010;Reventador;11448;Confirmed Eruption;;2;;2007-3-15;2007;;3;;15;7;Observations: Reported;2007;;10;?;11;;-0,077;-77,656
290360;Chikurachki;18858;Confirmed Eruption;;2;;2007-3-4;2007;;3;;4;;Observations: Reported;2007;;4;;18;;50,324;155,461
351050;Huila, Nevado del;11312;Confirmed Eruption;;3;?;2007-2-19;2007;;2;;19;;Observations: Reported;2007;;5;?;28;;2,93;-76,03
300260;Klyuchevskoy;19483;Confirmed Eruption;;2;;2007-2-15;2007;;2;;15;;Observations: Reported;2007;;7;;15;;56,056;160,642
344120;Concepcion;11075;Confirmed Eruption;;1;;2007-2-9;2007;;2;;9;;Observations: Reported;2007;;7;;10;;11,538;-85,622
264260;Tara, Batu;16353;Confirmed Eruption;;2;;2007-1-17;2007;;1;?;17;;Observations: Reported;2015;;11;;26;;-7,791;123,585
233010;Karthala;14208;Confirmed Eruption;Chahalé crater;2;;2007-1-12;2007;;1;;12;;Observations: Reported;2007;;1;?;15;;-11,75;43,38
266030;Soputan;16434;Confirmed Eruption;;1;;2006-12-14;2006;;12;;14;;Observations: Reported;2006;;12;?;26;;1,112;124,737
242050;Monowai;14722;Confirmed Eruption;;0;;2006-12-12;2006;;12;;12;;Observations: Hydrophonic;2007;;11;;4;3;-25,887;-177,188
344040;Telica;10940;Confirmed Eruption;;1;;2006-12-11;2006;;12;?;11;;Observations: Reported;2007;;2;;17;;12,606;-86,84
284170;Pagan;18522;Confirmed Eruption;North Pagan;1;;2006-12-4;2006;;12;;4;;Observations: Reported;2006;;12;;8;;18,13;145,8
223020;Nyamulagira;14084;Confirmed Eruption;South flank;2;;2006-11-27;2006;;11;;27;;Observations: Reported;2006;;12;?;5;;-1,408;29,2
311160;Atka Volcanic Complex;19768;Confirmed Eruption;;1;;2006-11-25;2006;;11;;25;5;Observations: Reported;2007;;3;<;3;;52,331;-174,139
257040;Ambrym;15296;Confirmed Eruption;Marum (Mbwelesu);2;;2006-11-8;2006;;11;;8;;Observations: Reported;2007;;12;>;27;;-16,25;168,12
251070;Ritter Island;14976;Confirmed Eruption;;1;?;2006-10-17;2006;;10;;17;;Observations: Reported;2006;;10;?;17;;-5,519;148,115
273010;Bulusan;16771;Confirmed Eruption;;2;;2006-10-10;2006;;10;;10;;Observations: Reported;2007;;10;;4;;12,769;124,056
241100;Ruapehu;14668;Confirmed Eruption;;1;;2006-10-4;2006;;10;;4;;Observations: Reported;2006;;10;;4;;-39,28;175,57
261230;Dempo;15574;Confirmed Eruption;;1;;2006-9-25;2006;;9;;25;;Observations: Reported;2006;;9;;25;;-4,016;103,121
345040;Poas;11190;Confirmed Eruption;;1;;2006-9-25;2006;;9;;25;;Observations: Reported;2006;;12;;16;;10,2;-84,233
312260;Fourpeaked;20250;Confirmed Eruption;Fissure trending N from summit;2;;2006-9-17;2006;;9;;17;;Observations: Reported;2006;;9;;17;;58,77;-153,672
261160;Talang;15497;Confirmed Eruption;;1;;2006-9-10;2006;;9;;10;;Observations: Reported;2006;;9;;10;;-0,979;100,681
344120;Concepcion;11074;Confirmed Eruption;;2;;2006-9-1;2006;;9;;1;;Observations: Reported;2006;;9;;21;;11,538;-85,622
284040;Miyakejima;18278;Confirmed Eruption;;1;;2006-8-23;2006;;8;;23;;Observations: Reported;2006;;8;;23;;34,094;139,526
252140;Rabaul;15100;Confirmed Eruption;Tavurvur;4;?;2006-8-11;2006;;8;;11;;Observations: Reported;2010;;1;;31;;-4,2459;152,1937
252010;Langila;15002;Confirmed Eruption;;2;;2006-8-9;2006;;8;;9;;Observations: Reported;2008;;7;?;6;;-5,525;148,42
243080;Home Reef;14771;Confirmed Eruption;;2;?;2006-8-7;2006;;8;;7;;Observations: Reported;2006;;8;?;16;;-18,992;-174,775
344040;Telica;10939;Confirmed Eruption;;1;;2006-8-4;2006;;8;;4;;Observations: Reported;2006;;8;;6;;12,606;-86,84
344100;Masaya;11041;Confirmed Eruption;Santiago;1;;2006-8-4;2006;;8;;4;;Observations: Reported;2006;;10;?;25;;11,9844;-86,1688
233020;Fournaise, Piton de la;14389;Confirmed Eruption;SW and S flanks, Dolomieu cone;1;;2006-7-20;2006;;7;;20;;Observations: Reported;2007;;5;;1;;-21,244;55,708
273030;Mayon;16817;Confirmed Eruption;;1;;2006-7-13;2006;;7;;13;;Observations: Reported;2006;;10;;1;;13,257;123,685
267020;Karangetang;16541;Confirmed Eruption;;1;;2006-7-3;2006;;7;;3;;Observations: Reported;2007;;10;>;16;15;2,781;125,407
272020;Kanlaon;16638;Confirmed Eruption;;2;;2006-6-3;2006;;6;;3;;Observations: Reported;2006;;7;;25;;10,4096;123,13
233010;Karthala;14207;Confirmed Eruption;Chahalé crater;0;;2006-5-28;2006;;5;;28;;Observations: Reported;2006;;6;?;3;;-11,75;43,38
355100;Lascar;11878;Confirmed Eruption;;3;;2006-4-18;2006;;4;;18;;Observations: Reported;2007;;7;?;18;;-23,37;-67,73
300250;Bezymianny;19384;Confirmed Eruption;;3;;2006-4-16;2006;;4;<;16;15;Observations: Reported;2006;;12;?;29;;55,972;160,595
354020;Ubinas;11791;Confirmed Eruption;;2;;2006-3-25;2006;;3;?;25;;Observations: Reported;2009;;7;?;4;;-16,345;-70,8972
345040;Poas;11189;Confirmed Eruption;;1;;2006-3-24;2006;;3;;24;;Observations: Reported;2006;;3;?;24;;10,2;-84,233
273010;Bulusan;16770;Confirmed Eruption;;2;;2006-3-21;2006;;3;;21;;Observations: Reported;2006;;6;;28;;12,769;124,056
285070;Akan;18704;Confirmed Eruption;NE flank of Me-Akan;1;;2006-3-21;2006;;3;;21;;Observations: Reported;2006;;3;;21;;43,384;144,013
284200;Anatahan;18537;Confirmed Eruption;East Crater;2;;2006-3-20;2006;;3;?;20;;Observations: Reported;2006;;6;?;26;;16,35;145,67
242030;Raoul Island;14702;Confirmed Eruption;Green Lake crater;1;?;2006-3-17;2006;;3;;17;;Observations: Reported;2006;;3;;17;;-29,27;-177,92
263250;Merapi;15923;Confirmed Eruption;;1;;2006-3-16;2006;;3;;16;15;Observations: Reported;2007;;8;?;9;;-7,54;110,446
234010;Heard;14412;Confirmed Eruption;Mawson Peak;0;;2006-3-11;2006;;3;;11;;Observations: Reported;2008;;3;;3;;-53,106;73,513
342110;Pacaya;22213;Confirmed Eruption;MacKenney Cone;3;;2006-3-9;2006;;3;;9;;Observations: Reported;2010;;10;;26;;14,382;-90,601
312070;Veniaminof;20177;Confirmed Eruption;Western intracaldera cone;1;;2006-3-3;2006;;3;;3;;Observations: Reported;2006;;9;;7;;56,17;-159,38
252120;Ulawun;15074;Confirmed Eruption;;2;;2006-3-1;2006;;3;;1;;Observations: Reported;2007;;1;;18;;-5,05;151,33
273030;Mayon;16816;Confirmed Eruption;;1;;2006-2-21;2006;;2;;21;;Observations: Reported;2006;;2;;23;;13,257;123,685
284040;Miyakejima;18277;Confirmed Eruption;;1;;2006-2-17;2006;;2;;17;;Observations: Reported;2006;;2;;17;;34,094;139,526
256010;Tinakula;15209;Confirmed Eruption;;2;;2006-2-11;2006;;2;;11;;Observations: Reported;2007;;11;?;9;;-10,386;165,804
311240;Cleveland;19818;Confirmed Eruption;;3;;2006-2-6;2006;;2;;6;;Observations: Reported;2006;;10;;28;;52,825;-169,944
266030;Soputan;16433;Confirmed Eruption;;1;;2005-12-26;2005;;12;;26;;Observations: Reported;2006;;1;?;24;;1,112;124,737
266020;Ambang;20947;Confirmed Eruption;;1;;2005-12-22;2005;;12;;22;;Observations: Reported;;;;;;;0,75;124,42
211060;Etna;13847;Confirmed Eruption;Bocca Nuova;1;;2005-12-16;2005;;12;;16;;Observations: Reported;2005;;12;;22;;37,748;14,999
313010;Augustine;20273;Confirmed Eruption;;3;;2005-12-9;2005;;12;?;9;;Observations: Reported;2006;;4;?;27;;59,3626;-153,435
300250;Bezymianny;19383;Confirmed Eruption;;2;;2005-11-29;2005;;11;?;29;;Observations: Reported;2005;;12;>;1;;55,972;160,595
257030;Ambae;15237;Confirmed Eruption;Lake Voui;2;;2005-11-27;2005;;11;;27;;Observations: Reported;2006;;2;;16;15;-15,389;167,835
233010;Karthala;14206;Confirmed Eruption;Chahalé crater;3;;2005-11-24;2005;;11;;24;;Observations: Reported;2005;;12;;8;;-11,75;43,38
351080;Galeras;11378;Confirmed Eruption;;2;;2005-11-24;2005;;11;;24;;Observations: Reported;2006;;7;;12;;1,22;-77,37
344020;San Cristobal;10892;Confirmed Eruption;;2;;2005-11-13;2005;;11;;13;;Observations: Reported;2006;;5;;27;;12,702;-87,004
257050;Lopevi;15321;Confirmed Eruption;;2;;2005-10-27;2005;;10;?;27;;Observations: Reported;2006;;8;?;1;;-16,507;168,346
353050;Negra, Sierra;11713;Confirmed Eruption;North caldera rim;3;;2005-10-22;2005;;10;;22;;Observations: Reported;2005;;10;;30;;-0,83;-91,17
252070;Krummel-Garbuna-Welcker;15007;Confirmed Eruption;Central part of Garbuna complex;2;;2005-10-16;2005;;10;;16;;Observations: Reported;2005;;11;>;17;;-5,416;150,027
233020;Fournaise, Piton de la;14388;Confirmed Eruption;W part of Dolomieu crater;0;;2005-10-4;2005;;10;;4;;Observations: Reported;2006;;1;;18;;-21,244;55,708
221113;Dabbahu;13942;Confirmed Eruption;NE flank (Da'Ure);3;?;2005-9-26;2005;;9;;26;;Observations: Reported;2005;;9;;29;;12,595;40,48
312070;Veniaminof;20176;Confirmed Eruption;Western intracaldera cone;1;;2005-9-7;2005;;9;;7;;Observations: Reported;2005;;11;?;4;;56,17;-159,38
273030;Mayon;16815;Confirmed Eruption;;0;;2005-8-17;2005;;8;<;17;;Observations: Reported;;;;;;;13,257;123,685
334050;Northern EPR at 9.8°N;10346;Confirmed Eruption;East Pacific Rise (9.8°N);0;;2005-8-16;2005;;8;?;16;15;Observations: Reported;2006;;1;?;16;15;9,83;-104,3
344120;Concepcion;11073;Confirmed Eruption;;2;;2005-7-28;2005;;7;;28;;Observations: Reported;2005;;11;;10;;11,538;-85,622
234011;McDonald Islands;14399;Confirmed Eruption;;0;;2005-7-12;2005;;7;<;12;;Observations: Reported;;;;;;;-53,03;72,6
284130;Fukutoku-Oka-no-Ba;18467;Confirmed Eruption;;1;;2005-7-2;2005;;7;;2;;Observations: Reported;2005;;7;?;21;;24,285;141,481
343020;Santa Ana;10768;Confirmed Eruption;;3;;2005-6-16;2005;;6;;16;;Observations: Reported;2005;;10;?;1;;13,853;-89,63
260010;Barren Island;15386;Confirmed Eruption;Central cone summit, N, S, and SW flanks;2;;2005-5-26;2005;;5;;26;;Observations: Reported;2007;;12;?;23;;12,278;93,858
353010;Fernandina;11676;Confirmed Eruption;South caldera rim;2;;2005-5-13;2005;;5;;13;;Observations: Reported;2005;;5;?;29;;-0,37;-91,55
355100;Lascar;11877;Confirmed Eruption;;3;?;2005-5-4;2005;;5;;4;;Observations: Reported;2005;;5;;4;;-23,37;-67,73
252010;Langila;15001;Confirmed Eruption;;2;;2005-4-19;2005;;4;?;19;;Observations: Reported;2006;;3;?;31;;-5,525;148,42
266030;Soputan;16437;Confirmed Eruption;;2;;2005-4-19;2005;;4;;19;;Observations: Reported;2005;;7;?;18;;1,112;124,737
